prefix,next_char,count,prob
^af,r,2,0.05128205128205128
^af,t,6,0.15384615384615385
^ag,a,8,0.26666666666666666
^ag,e,4,0.13333333333333333
^ag,g,10,0.3333333333333333
^ag,l,3,0.1
^ag,n,3,0.1
^ag,s,1,0.03333333333333333
^ag,t,1,0.03333333333333333
^ah,a,5,0.030864197530864196
^ah,b,1,0.006172839506172839
^ah,d,1,0.006172839506172839
^ah,e,4,0.024691358024691357
^ah,l,53,0.3271604938271605
^ah,m,6,0.037037037037037035
^ah,n,16,0.09876543209876543
^ah,o,19,0.11728395061728394
^ah,r,52,0.32098765432098764
^ah,s,3,0.018518518518518517
^ah,t,1,0.006172839506172839
^ah,u,1,0.006172839506172839
^ai,b,5,0.03875968992248062
^ai,c,37,0.2868217054263566
^ai,d,10,0.07751937984496124
^ai,g,22,0.17054263565891473
^ai,k,1,0.007751937984496124
^ai,l,6,0.046511627906976744
^ai,m,3,0.023255813953488372
^ai,n,9,0.06976744186046512
^ai,p,2,0.015503875968992248
^ai,r,3,0.023255813953488372
^ai,s,15,0.11627906976744186
^ai,t,12,0.09302325581395349
^ai,w,1,0.007751937984496124
^ai,x,1,0.007751937984496124
^ai,z,2,0.015503875968992248
^aj,e,1,1
^ak,a,6,0.4
^ak,e,6,0.4
^ak,k,1,0.06666666666666667
^ak,o,1,0.06666666666666667
^ak,s,1,0.06666666666666667
^al,a,8,0.007136485280999108
^al,b,106,0.09455842997323818
^al,c,3,0.0026761819803746653
^al,d,12,0.010704727921498661
^al,e,27,0.02408563782337199
^al,f,21,0.01873327386262266
^al,g,18,0.016057091882247992
^al,h,3,0.0026761819803746653
^al,i,7,0.006244424620874219
^al,j,1,8.920606601248885e-4
^al,k,10,0.008920606601248885
^al,l,134,0.11953612845673506
^al,m,43,0.0383586083853702
^al,o,1,8.920606601248885e-4
^al,p,35,0.031222123104371096
^al,r,3,0.0026761819803746653
^al,s,44,0.039250669045495096
^al,t,615,0.5486173059768065
^al,v,9,0.008028545941123996
^al,x,2,0.001784121320249777
^al,z,19,0.01694915254237288
^am,a,11,0.05339805825242718
^am,b,14,0.06796116504854369
^am,d,1,0.0048543689320388345
^am,e,50,0.24271844660194175
^am,h,3,0.014563106796116505
^am,i,1,0.0048543689320388345
^am,k,2,0.009708737864077669
^am,l,2,0.009708737864077669
^am,m,49,0.23786407766990292
^am,n,5,0.024271844660194174
^am,o,7,0.03398058252427184
^am,p,17,0.0825242718446602
^am,r,4,0.019417475728155338
^am,s,18,0.08737864077669903
^am,t,21,0.10194174757281553
^am,w,1,0.0048543689320388345
^an,a,1,0.0037735849056603774
^an,b,2,0.007547169811320755
^an,d,33,0.12452830188679245
^an,e,3,0.011320754716981131
^an,f,1,0.0037735849056603774
^an,g,75,0.2830188679245283
^an,h,10,0.03773584905660377
^an,i,3,0.011320754716981131
^an,k,11,0.04150943396226415
^an,l,2,0.007547169811320755
^an,n,33,0.12452830188679245
^an,r,8,0.03018867924528302
^an,s,21,0.07924528301886792
^an,t,43,0.16226415094339622
^an,w,2,0.007547169811320755
^an,z,17,0.06415094339622641
