prefix,next_char,count,prob
^ca,x,1,9.75609756097561e-4
^ca,y,4,0.003902439024390244
^ca,z,11,0.010731707317073172
^cb,d,1,0.5
^cb,r,1,0.5
^cc,e,2,1
^cd,a,2,0.5
^cd,i,2,0.5
^ce,a,4,0.021621621621621623
^ce,b,11,0.05945945945945946
^ce,c,6,0.032432432432432434
^ce,d,9,0.04864864864864865
^ce,e,1,0.005405405405405406
^ce,f,1,0.005405405405405406
^ce,g,2,0.010810810810810811
^ce,h,1,0.005405405405405406
^ce,i,1,0.005405405405405406
^ce,j,2,0.010810810810810811
^ce,l,26,0.14054054054054055
^ce,m,3,0.016216216216216217
^ce,n,25,0.13513513513513514
^ce,p,2,0.010810810810810811
^ce,q,1,0.005405405405405406
^ce,r,71,0.3837837837837838
^ce,s,9,0.04864864864864865
^ce,t,1,0.005405405405405406
^ce,u,3,0.016216216216216217
^ce,x,1,0.005405405405405406
^ce,y,2,0.010810810810810811
^ce,z,3,0.016216216216216217
^ch,a,61,0.46564885496183206
^ch,e,16,0.12213740458015267
^ch,i,32,0.24427480916030533
^ch,o,11,0.08396946564885496
^ch,r,1,0.007633587786259542
^ch,u,9,0.06870229007633588
^ch,v,1,0.007633587786259542
^ci,a,3,0.031578947368421054
^ci,b,3,0.031578947368421054
^ci,c,3,0.031578947368421054
^ci,d,3,0.031578947368421054
^ci,e,6,0.06315789473684211
^ci,f,1,0.010526315789473684
^ci,g,7,0.07368421052631578
^ci,h,2,0.021052631578947368
^ci,j,2,0.021052631578947368
^ci,l,12,0.12631578947368421
^ci,m,7,0.07368421052631578
^ci,n,6,0.06315789473684211
^ci,o,1,0.010526315789473684
^ci,p,2,0.021052631578947368
^ci,q,1,0.010526315789473684
^ci,r,22,0.23157894736842105
^ci,s,6,0.06315789473684211
^ci,t,1,0.010526315789473684
^ci,u,4,0.042105263157894736
